"TOA5","2","CR300","7174","CR300.Std.07.00","CPU:Site 2 (Field).CR300","59471","Teros21"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","TEROS21_5_Matric_P_Avg","TEROS21_10_Matric_P_Avg","TEROS21_20_Matric_P_Avg","TEROS21_50_Matric_P_Avg","TEROS21_5_T_Avg","TEROS21_10_T_Avg","TEROS21_20_T_Avg","TEROS21_50_T_Avg"
"2023-03-26 16:00:00",49,"Site 2",30.5498,-96.4115,75,13.15,-17.77,-15.57,-13.4,-51.9,21.33,20.23,19.47,19.9
"2023-03-26 17:00:00",50,"Site 2",30.5498,-96.4115,75,13.48,-17.63,-15.5,-13.47,-51.73,21.87,20.77,19.7,19.8
"2023-03-26 18:00:00",51,"Site 2",30.5498,-96.4115,75,13.56,-17.57,-15.53,-13.5,-51.33,22.4,21.27,19.9,19.8
"2023-03-26 19:00:00",52,"Site 2",30.5498,-96.4115,75,13.55,-17.5,-15.57,-13.5,-51.4,22.77,21.67,20.1,19.8
"2023-03-26 20:00:00",53,"Site 2",30.5498,-96.4115,75,12.76,-17.57,-15.6,-13.5,-51.37,22.37,21.73,20.37,19.7
"2023-03-26 21:00:00",54,"Site 2",30.5498,-96.4115,75,12.7,-17.63,-15.7,-13.5,-51.3,21.53,21.37,20.5,19.7
"2023-03-26 22:00:00",55,"Site 2",30.5498,-96.4115,75,12.65,-17.87,-15.8,-13.57,-51.13,20.93,20.9,20.5,19.7
"2023-03-26 23:00:00",56,"Site 2",30.5498,-96.4115,75,12.62,-17.9,-15.8,-13.6,-51,20.73,20.63,20.5,19.7
"2023-03-27 00:00:00",57,"Site 2",30.5498,-96.4115,75,12.58,-18.03,-15.8,-13.63,-50.83,20.63,20.47,20.43,19.7
"2023-03-27 01:00:00",58,"Site 2",30.5498,-96.4115,75,12.55,-18.1,-15.8,-13.7,-50.7,20.43,20.37,20.4,19.7
"2023-03-27 02:00:00",59,"Site 2",30.5498,-96.4115,75,12.5,-18.1,-15.83,-13.77,-50.4,20.1,20.17,20.3,19.7
"2023-03-27 03:00:00",60,"Site 2",30.5498,-96.4115,75,12.46,-18.23,-15.9,-13.8,-50.3,19.5,19.8,20.23,19.7
"2023-03-27 04:00:00",61,"Site 2",30.5498,-96.4115,75,12.42,-18.3,-15.9,-13.87,-50.07,19,19.37,20.07,19.7
"2023-03-27 05:00:00",62,"Site 2",30.5498,-96.4115,75,12.38,-18.4,-15.97,-13.9,-49.8,18.47,18.97,19.93,19.7
"2023-03-27 06:00:00",63,"Site 2",30.5498,-96.4115,75,12.35,-18.5,-16,-13.9,-49.8,18.1,18.6,19.73,19.7
"2023-03-27 07:00:00",64,"Site 2",30.5498,-96.4115,75,12.33,-18.53,-16,-13.97,-49.7,17.8,18.3,19.53,19.7
"2023-03-27 08:00:00",65,"Site 2",30.5498,-96.4115,75,12.34,-18.67,-16,-14,-49.33,17.5,18,19.37,19.7
"2023-03-27 09:00:00",66,"Site 2",30.5498,-96.4115,75,12.48,-18.7,-16,-14.03,-49.27,17.4,17.8,19.17,19.7
"2023-03-27 10:00:00",67,"Site 2",30.5498,-96.4115,75,12.99,-18.73,-16,-14.1,-49.23,17.93,17.9,19,19.7
"2023-03-27 11:00:00",68,"Site 2",30.5498,-96.4115,75,13.03,-18.77,-16.03,-14.13,-49.03,18.87,18.3,18.9,19.7
"2023-03-27 12:00:00",69,"Site 2",30.5498,-96.4115,75,13.49,-18.47,-16.03,-14.17,-48.8,20.43,19.27,18.93,19.6
"2023-03-27 13:00:00",70,"Site 2",30.5498,-96.4115,75,13.56,-18.3,-15.97,-14.13,-48.77,21.83,20.23,19.1,19.6
"2023-03-27 14:00:00",71,"Site 2",30.5498,-96.4115,75,13.52,-18.03,-15.9,-14.13,-48.7,23.8,21.6,19.4,19.6
"2023-03-27 15:00:00",72,"Site 2",30.5498,-96.4115,75,13.48,-17.7,-15.93,-14.13,-48.67,25.73,23.03,19.83,19.57
"2023-03-27 16:00:00",73,"Site 2",30.5498,-96.4115,75,13.48,-17.43,-16.03,-14.1,-48.37,27.2,24.5,20.4,19.5
"2023-03-27 17:00:00",74,"Site 2",30.5498,-96.4115,75,13.46,-17.23,-16.1,-14.1,-48.3,27.9,25.4,21.1,19.5
"2023-03-27 18:00:00",75,"Site 2",30.5498,-96.4115,75,13.45,-17.23,-16.2,-14.1,-48.23,28.1,26,21.67,19.5
"2023-03-27 19:00:00",76,"Site 2",30.5498,-96.4115,75,13.51,-17.33,-16.23,-14.1,-48.1,27.43,26,22.17,19.5
"2023-03-27 20:00:00",77,"Site 2",30.5498,-96.4115,75,12.76,-17.6,-16.3,-14.13,-47.87,26.37,25.53,22.5,19.5
"2023-03-27 21:00:00",78,"Site 2",30.5498,-96.4115,75,12.7,-17.87,-16.47,-14.2,-47.67,25.07,24.77,22.7,19.6
"2023-03-27 22:00:00",79,"Site 2",30.5498,-96.4115,75,12.66,-18.13,-16.53,-14.3,-47.63,24.1,24.03,22.7,19.63
"2023-03-27 23:00:00",80,"Site 2",30.5498,-96.4115,75,12.64,-18.37,-16.6,-14.37,-47.53,23.3,23.4,22.57,19.7
"2023-03-28 00:00:00",81,"Site 2",30.5498,-96.4115,75,12.61,-18.57,-16.67,-14.5,-47.3,22.9,22.9,22.43,19.77
"2023-03-28 01:00:00",82,"Site 2",30.5498,-96.4115,75,12.59,-18.63,-16.67,-14.53,-47.1,22.53,22.57,22.23,19.83
"2023-03-28 02:00:00",83,"Site 2",30.5498,-96.4115,75,12.56,-18.8,-16.73,-14.6,-46.97,22.07,22.17,22.07,19.9
"2023-03-28 03:00:00",84,"Site 2",30.5498,-96.4115,75,12.53,-18.93,-16.77,-14.63,-46.73,21.6,21.8,21.93,19.97
"2023-03-28 04:00:00",85,"Site 2",30.5498,-96.4115,75,12.49,-19.03,-16.8,-14.73,-46.57,21.3,21.5,21.73,20
"2023-03-28 05:00:00",86,"Site 2",30.5498,-96.4115,75,12.46,-19.1,-16.87,-14.8,-46.47,20.97,21.2,21.57,20.07
"2023-03-28 06:00:00",87,"Site 2",30.5498,-96.4115,75,12.42,-19.23,-16.87,-14.83,-46.13,20.6,20.83,21.4,20.1
"2023-03-28 07:00:00",88,"Site 2",30.5498,-96.4115,75,12.39,-19.33,-16.9,-14.9,-46.1,20.2,20.5,21.23,20.1
"2023-03-28 08:00:00",89,"Site 2",30.5498,-96.4115,75,12.39,-19.43,-16.97,-14.93,-45.87,19.87,20.2,21.03,20.2
"2023-03-28 09:00:00",90,"Site 2",30.5498,-96.4115,75,12.58,-19.57,-17,-15,-45.6,19.57,19.9,20.83,20.2
"2023-03-28 10:00:00",91,"Site 2",30.5498,-96.4115,75,12.92,-19.63,-17,-15,-45.6,19.43,19.7,20.67,20.2
"2023-03-28 11:00:00",92,"Site 2",30.5498,-96.4115,75,13.15,-19.6,-17,-15.1,-45.5,19.77,19.73,20.47,20.2
"2023-03-28 12:00:00",93,"Site 2",30.5498,-96.4115,75,13.59,-19.57,-17,-15.07,-45.27,20.83,20.17,20.4,20.2
"2023-03-28 13:00:00",94,"Site 2",30.5498,-96.4115,75,13.61,-19.37,-16.97,-15.1,-45.13,22.37,21.07,20.4,20.2
"2023-03-28 14:00:00",95,"Site 2",30.5498,-96.4115,75,13.59,-19.2,-16.9,-15.1,-45.07,23.87,22.13,20.6,20.2
"2023-03-28 15:00:00",96,"Site 2",30.5498,-96.4115,75,13.6,-18.97,-16.9,-15.1,-44.97,25.5,23.33,20.9,20.17
"2023-03-28 16:00:00",97,"Site 2",30.5498,-96.4115,75,13.57,-18.73,-16.9,-15.03,-44.9,26.93,24.57,21.33,20.1
"2023-03-28 17:00:00",98,"Site 2",30.5498,-96.4115,75,13.58,-18.63,-16.97,-15,-44.7,27.53,25.4,21.83,20.1
"2023-03-28 18:00:00",99,"Site 2",30.5498,-96.4115,75,13.57,-18.7,-17.07,-15,-44.67,27.27,25.7,22.3,20.1
"2023-03-28 19:00:00",100,"Site 2",30.5498,-96.4115,75,13,-18.9,-17.23,-15,-44.6,26.27,25.4,22.7,20.1
"2023-03-28 20:00:00",101,"Site 2",30.5498,-96.4115,75,12.73,-19.23,-17.37,-15,-44.6,24.77,24.67,22.87,20.13
"2023-03-28 21:00:00",102,"Site 2",30.5498,-96.4115,75,12.68,-19.57,-17.5,-15.13,-44.4,23.4,23.7,22.87,20.2
"2023-03-28 22:00:00",103,"Site 2",30.5498,-96.4115,75,12.64,-19.73,-17.6,-15.17,-44.2,22.47,22.83,22.7,20.2
"2023-03-28 23:00:00",104,"Site 2",30.5498,-96.4115,75,12.61,-19.9,-17.6,-15.3,-44.17,21.73,22.2,22.47,20.27
"2023-03-29 00:00:00",105,"Site 2",30.5498,-96.4115,75,12.59,-20,-17.6,-15.33,-43.97,21,21.6,22.2,20.3
"2023-03-29 01:00:00",106,"Site 2",30.5498,-96.4115,75,12.56,-20.17,-17.6,-15.4,-43.73,20.5,21.03,21.9,20.37
"2023-03-29 02:00:00",107,"Site 2",30.5498,-96.4115,75,12.53,-20.27,-17.63,-15.47,-43.63,20,20.57,21.67,20.4
"2023-03-29 03:00:00",108,"Site 2",30.5498,-96.4115,75,12.5,-20.43,-17.6,-15.57,-43.67,19.6,20.17,21.4,20.4
"2023-03-29 04:00:00",109,"Site 2",30.5498,-96.4115,75,12.46,-20.5,-17.6,-15.6,-43.47,19.3,19.83,21.1,20.47
"2023-03-29 05:00:00",110,"Site 2",30.5498,-96.4115,75,12.43,-20.67,-17.63,-15.6,-43.23,19,19.5,20.87,20.5
"2023-03-29 06:00:00",111,"Site 2",30.5498,-96.4115,75,12.4,-20.77,-17.67,-15.6,-43.23,18.73,19.23,20.63,20.5
"2023-03-29 07:00:00",112,"Site 2",30.5498,-96.4115,75,12.37,-20.83,-17.7,-15.67,-43.13,18.53,19,20.43,20.5
"2023-03-29 08:00:00",113,"Site 2",30.5498,-96.4115,75,12.35,-20.9,-17.73,-15.67,-42.87,18.3,18.8,20.23,20.47
"2023-03-29 09:00:00",114,"Site 2",30.5498,-96.4115,75,12.37,-21,-17.77,-15.7,-42.8,18.13,18.57,20.03,20.4
"2023-03-29 10:00:00",115,"Site 2",30.5498,-96.4115,75,12.85,-21.1,-17.8,-15.8,-42.8,18.13,18.43,19.83,20.4
"2023-03-29 11:00:00",116,"Site 2",30.5498,-96.4115,75,12.91,-21.2,-17.87,-15.77,-42.77,18.67,18.53,19.67,20.4
"2023-03-29 12:00:00",117,"Site 2",30.5498,-96.4115,75,13.25,-21.1,-17.87,-15.8,-42.7,20.23,19.23,19.6,20.33
"2023-03-29 13:00:00",118,"Site 2",30.5498,-96.4115,75,13.57,-20.8,-17.73,-15.8,-42.7,22.53,20.63,19.67,20.3
"2023-03-29 14:00:00",119,"Site 2",30.5498,-96.4115,75,13.56,-20.5,-17.7,-15.8,-42.6,24.37,22.13,20,20.3
"2023-03-29 15:00:00",120,"Site 2",30.5498,-96.4115,75,13.57,-20.3,-17.8,-15.7,-42.43,25.2,23.17,20.47,20.2
"2023-03-29 16:00:00",121,"Site 2",30.5498,-96.4115,75,13.56,-20.2,-17.9,-15.7,-42.43,25.4,23.77,20.93,20.2
"2023-03-29 17:00:00",122,"Site 2",30.5498,-96.4115,75,13.62,-20.23,-18.03,-15.7,-42.4,25.07,23.9,21.37,20.2
"2023-03-29 18:00:00",123,"Site 2",30.5498,-96.4115,75,13.1,-20.37,-18.17,-15.73,-42.37,24.6,23.77,21.63,20.1
"2023-03-29 19:00:00",124,"Site 2",30.5498,-96.4115,75,12.78,-20.5,-18.23,-15.8,-42.33,23.9,23.4,21.8,20.1
"2023-03-29 20:00:00",125,"Site 2",30.5498,-96.4115,75,12.72,-20.7,-18.3,-15.9,-42.33,23.27,23.03,21.9,20.1
"2023-03-29 21:00:00",126,"Site 2",30.5498,-96.4115,75,12.68,-20.93,-18.4,-15.9,-42.23,22.6,22.53,21.87,20.2
"2023-03-29 22:00:00",127,"Site 2",30.5498,-96.4115,75,12.65,-21.1,-18.43,-15.93,-42.03,22.03,22.07,21.8,20.2
"2023-03-29 23:00:00",128,"Site 2",30.5498,-96.4115,75,12.61,-21.27,-18.5,-16,-41.97,21.6,21.7,21.67,20.2
"2023-03-30 00:00:00",129,"Site 2",30.5498,-96.4115,75,12.59,-21.33,-18.53,-16.03,-41.93,21.2,21.37,21.53,20.23
"2023-03-30 01:00:00",130,"Site 2",30.5498,-96.4115,75,12.56,-21.47,-18.6,-16.17,-41.87,20.9,21,21.37,20.3
"2023-03-30 02:00:00",131,"Site 2",30.5498,-96.4115,75,12.53,-21.6,-18.6,-16.17,-41.87,20.5,20.7,21.23,20.3
"2023-03-30 03:00:00",132,"Site 2",30.5498,-96.4115,75,12.49,-21.63,-18.67,-16.2,-41.8,20.1,20.4,21.07,20.3
"2023-03-30 04:00:00",133,"Site 2",30.5498,-96.4115,75,12.46,-21.77,-18.67,-16.3,-41.53,19.93,20.17,20.9,20.3
"2023-03-30 05:00:00",134,"Site 2",30.5498,-96.4115,75,12.43,-21.87,-18.7,-16.3,-41.5,19.8,19.97,20.73,20.3
"2023-03-30 06:00:00",135,"Site 2",30.5498,-96.4115,75,12.4,-21.9,-18.7,-16.33,-41.47,19.7,19.83,20.6,20.4
"2023-03-30 07:00:00",136,"Site 2",30.5498,-96.4115,75,12.37,-22.03,-18.7,-16.37,-41.4,19.6,19.73,20.47,20.4
"2023-03-30 08:00:00",137,"Site 2",30.5498,-96.4115,75,12.37,-22.07,-18.7,-16.37,-41.4,19.53,19.63,20.37,20.3
"2023-03-30 09:00:00",138,"Site 2",30.5498,-96.4115,75,12.59,-22.07,-18.8,-16.4,-41.27,19.63,19.6,20.27,20.3
"2023-03-30 10:00:00",139,"Site 2",30.5498,-96.4115,75,13.01,-22.1,-18.8,-16.43,-41.13,20.13,19.77,20.2,20.3
"2023-03-30 11:00:00",140,"Site 2",30.5498,-96.4115,75,12.93,-22,-18.8,-16.5,-41.03,21.2,20.33,20.2,20.3
"2023-03-30 12:00:00",141,"Site 2",30.5498,-96.4115,75,13.03,-21.93,-18.83,-16.5,-41,21.63,20.8,20.23,20.3
"2023-03-30 13:00:00",142,"Site 2",30.5498,-96.4115,75,13.05,-21.87,-18.83,-16.5,-41.1,22.13,21.23,20.37,20.3
"2023-03-30 14:00:00",143,"Site 2",30.5498,-96.4115,75,13.31,-21.8,-18.83,-16.5,-41.03,22.53,21.6,20.53,20.23
"2023-03-30 15:00:00",144,"Site 2",30.5498,-96.4115,75,13.38,-21.8,-18.93,-16.5,-41.03,23,21.93,20.7,20.2
"2023-03-30 16:00:00",145,"Site 2",30.5498,-96.4115,75,13.36,-21.7,-18.9,-16.5,-41,23.6,22.43,20.87,20.2
"2023-03-30 17:00:00",146,"Site 2",30.5498,-96.4115,75,12.99,-21.7,-18.9,-16.47,-40.93,23.77,22.7,21.1,20.2
"2023-03-30 18:00:00",147,"Site 2",30.5498,-96.4115,75,13.12,-21.7,-19,-16.47,-40.9,23.7,22.8,21.27,20.2
"2023-03-30 19:00:00",148,"Site 2",30.5498,-96.4115,75,12.8,-21.77,-19.07,-16.5,-40.7,23.57,22.8,21.43,20.2
"2023-03-30 20:00:00",149,"Site 2",30.5498,-96.4115,75,12.73,-21.8,-19.17,-16.5,-40.73,23.23,22.73,21.57,20.2
"2023-03-30 21:00:00",150,"Site 2",30.5498,-96.4115,75,12.68,-21.97,-19.23,-16.5,-40.63,22.77,22.5,21.6,20.2
"2023-03-30 22:00:00",151,"Site 2",30.5498,-96.4115,75,12.64,-22.1,-19.3,-16.6,-40.6,22.37,22.2,21.6,20.2
"2023-03-30 23:00:00",152,"Site 2",30.5498,-96.4115,75,12.6,-22.3,-19.33,-16.6,-40.6,22.03,21.9,21.6,20.23
"2023-03-31 00:00:00",153,"Site 2",30.5498,-96.4115,75,12.57,-22.33,-19.33,-16.63,-40.6,21.87,21.73,21.5,20.3
"2023-03-31 01:00:00",154,"Site 2",30.5498,-96.4115,75,12.54,-22.33,-19.33,-16.7,-40.47,21.73,21.57,21.43,20.3
"2023-03-31 02:00:00",155,"Site 2",30.5498,-96.4115,75,12.51,-22.4,-19.33,-16.77,-40.37,21.7,21.5,21.37,20.3
"2023-03-31 03:00:00",156,"Site 2",30.5498,-96.4115,75,12.48,-22.5,-19.37,-16.8,-40.33,21.7,21.5,21.3,20.3
"2023-03-31 04:00:00",157,"Site 2",30.5498,-96.4115,75,12.45,-22.5,-19.33,-16.8,-40.23,21.7,21.47,21.27,20.37
"2023-03-31 05:00:00",158,"Site 2",30.5498,-96.4115,75,12.42,-22.5,-19.4,-16.8,-40.23,21.6,21.4,21.2,20.4
"2023-03-31 06:00:00",159,"Site 2",30.5498,-96.4115,75,12.4,-22.53,-19.4,-16.8,-40.17,21.6,21.37,21.2,20.4
"2023-03-31 07:00:00",160,"Site 2",30.5498,-96.4115,75,12.38,-22.7,-19.43,-16.87,-40.13,21.57,21.3,21.17,20.4
"2023-03-31 08:00:00",161,"Site 2",30.5498,-96.4115,75,12.39,-22.67,-19.47,-16.87,-40.1,21.5,21.3,21.1,20.4
"2023-03-31 09:00:00",162,"Site 2",30.5498,-96.4115,75,12.49,-23,-19.5,-16.93,-39.97,21.6,21.3,21.1,20.4
"2023-03-31 10:00:00",163,"Site 2",30.5498,-96.4115,75,12.87,-23,-19.5,-16.9,-39.87,22,21.5,21.1,20.4
"2023-03-31 11:00:00",164,"Site 2",30.5498,-96.4115,75,13.06,-22.73,-19.5,-16.93,-39.77,22.63,21.8,21.1,20.4
"2023-03-31 12:00:00",165,"Site 2",30.5498,-96.4115,75,13.27,-22.57,-19.47,-16.9,-39.7,23.4,22.27,21.2,20.4
"2023-03-31 13:00:00",166,"Site 2",30.5498,-96.4115,75,13.47,-22.33,-19.37,-16.9,-39.7,24.37,22.97,21.37,20.4
"2023-03-31 14:00:00",167,"Site 2",30.5498,-96.4115,75,13.09,-22.17,-19.4,-16.9,-39.67,25.23,23.67,21.6,20.4
"2023-03-31 15:00:00",168,"Site 2",30.5498,-96.4115,75,13.45,-22.03,-19.43,-16.9,-39.63,25.77,24.23,21.9,20.4
"2023-03-31 16:00:00",169,"Site 2",30.5498,-96.4115,75,13.43,-21.73,-19.5,-16.8,-39.63,27.5,25.13,22.17,20.4
"2023-03-31 17:00:00",170,"Site 2",30.5498,-96.4115,75,13.43,-21.4,-19.5,-16.77,-39.57,28.73,26.3,22.57,20.4
"2023-03-31 18:00:00",171,"Site 2",30.5498,-96.4115,75,13.42,-21.3,-19.6,-16.7,-39.5,29.03,26.97,23.03,20.47
"2023-03-31 19:00:00",172,"Site 2",30.5498,-96.4115,75,13.41,-21.33,-19.7,-16.7,-39.47,28.67,27.1,23.5,20.5
"2023-03-31 20:00:00",173,"Site 2",30.5498,-96.4115,75,12.78,-21.47,-19.87,-16.7,-39.37,27.7,26.8,23.8,20.5
"2023-03-31 21:00:00",174,"Site 2",30.5498,-96.4115,75,12.73,-21.67,-20,-16.8,-39.2,26.57,26.13,23.97,20.57
"2023-03-31 22:00:00",175,"Site 2",30.5498,-96.4115,75,12.68,-21.97,-20.1,-16.87,-39.07,25.7,25.5,24,20.6
"2023-03-31 23:00:00",176,"Site 2",30.5498,-96.4115,75,12.65,-22.2,-20.2,-16.93,-39,24.83,24.8,23.87,20.7
"2023-04-01 00:00:00",177,"Site 2",30.5498,-96.4115,75,12.61,-22.47,-20.2,-17,-38.93,24.1,24.27,23.73,20.73
"2023-04-01 01:00:00",178,"Site 2",30.5498,-96.4115,75,12.58,-23,-20.2,-17.13,-38.83,23.5,23.7,23.57,20.8
"2023-04-01 02:00:00",179,"Site 2",30.5498,-96.4115,75,12.55,-23.13,-20.3,-17.17,-38.63,22.87,23.17,23.33,20.9
"2023-04-01 03:00:00",180,"Site 2",30.5498,-96.4115,75,12.52,-23.33,-20.3,-17.23,-38.53,22.3,22.67,23.1,20.93
