"TOA5","CR300-23667","CR300","23667","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_1.CR300","13082","Table_Teros54"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Teros54_RAW_15_Avg","Teros54_Temp_15_Avg","Teros54_RAW_30_Avg","Teros54_Temp_30_Avg","Teros54_RAW_45_Avg","Teros54_Temp_45_Avg","Teros54_RAW_60_Avg","Teros54_Temp_60_Avg","Teros54_VWC_15_Avg","Teros54_VWC_30_Avg","Teros54_VWC_45_Avg","Teros54_VWC_60_Avg"
"2023-09-26 22:00:00",11,"Site 1",39.10236,-96.60097,335,758.3,22.88,821,22.4,879,22.37,899,22.63,0.173,0.211,0.277,0.309
"2023-09-26 23:00:00",12,"Site 1",39.10236,-96.60097,335,757.5,22.67,821,22.45,879,22.4,899,22.63,0.173,0.211,0.277,0.309
"2023-09-27 00:00:00",13,"Site 1",39.10236,-96.60097,335,756.8,22.45,821,22.48,879,22.43,898,22.62,0.172,0.211,0.277,0.309
"2023-09-27 01:00:00",14,"Site 1",39.10236,-96.60097,335,756,22.19,821,22.5,879,22.44,898,22.6,0.172,0.211,0.276,0.308
"2023-09-27 02:00:00",15,"Site 1",39.10236,-96.60097,335,755.4,21.95,820,22.49,879,22.47,898,22.59,0.172,0.21,0.276,0.308
"2023-09-27 03:00:00",16,"Site 1",39.10236,-96.60097,335,754.6,21.7,820,22.46,878,22.48,898,22.59,0.171,0.21,0.276,0.308
"2023-09-27 04:00:00",17,"Site 1",39.10236,-96.60097,335,754,21.48,819,22.42,878,22.5,898,22.59,0.171,0.21,0.275,0.308
"2023-09-27 05:00:00",18,"Site 1",39.10236,-96.60097,335,753.4,21.28,819,22.37,878,22.5,898,22.59,0.171,0.209,0.275,0.307
"2023-09-27 06:00:00",19,"Site 1",39.10236,-96.60097,335,752.8,21.09,819,22.31,878,22.5,897,22.59,0.171,0.209,0.275,0.307
"2023-09-27 07:00:00",20,"Site 1",39.10236,-96.60097,335,752.2,20.91,818,22.25,878,22.5,897,22.59,0.17,0.209,0.274,0.307
"2023-09-27 08:00:00",21,"Site 1",39.10236,-96.60097,335,751.7,20.69,818,22.19,877,22.5,897,22.59,0.17,0.209,0.274,0.306
"2023-09-27 09:00:00",22,"Site 1",39.10236,-96.60097,335,751.1,20.53,818,22.12,877,22.48,897,22.59,0.17,0.208,0.274,0.306
"2023-09-27 10:00:00",23,"Site 1",39.10236,-96.60097,335,750.8,20.49,817,22.03,877,22.47,897,22.59,0.17,0.208,0.274,0.306
"2023-09-27 11:00:00",24,"Site 1",39.10236,-96.60097,335,750.3,20.59,817,21.96,877,22.46,897,22.59,0.169,0.208,0.273,0.306
"2023-09-27 12:00:00",25,"Site 1",39.10236,-96.60097,335,750.1,20.86,816,21.9,877,22.44,896,22.59,0.169,0.207,0.273,0.305
"2023-09-27 13:00:00",26,"Site 1",39.10236,-96.60097,335,750,21.33,816,21.84,876,22.41,896,22.58,0.169,0.207,0.273,0.305
"2023-09-27 14:00:00",27,"Site 1",39.10236,-96.60097,335,749.9,21.94,816,21.84,876,22.37,896,22.57,0.169,0.207,0.272,0.305
"2023-09-27 15:00:00",28,"Site 1",39.10236,-96.60097,335,750.2,22.55,816,21.87,876,22.35,896,22.56,0.169,0.207,0.272,0.304
"2023-09-27 16:00:00",29,"Site 1",39.10236,-96.60097,335,750.2,23,815,21.94,876,22.32,896,22.56,0.169,0.206,0.271,0.304
"2023-09-27 17:00:00",30,"Site 1",39.10236,-96.60097,335,750.4,23.31,815,22.03,875,22.31,896,22.53,0.169,0.206,0.271,0.304
"2023-09-27 18:00:00",31,"Site 1",39.10236,-96.60097,335,750.4,23.49,815,22.14,875,22.31,895,22.53,0.169,0.206,0.271,0.303
"2023-09-27 19:00:00",32,"Site 1",39.10236,-96.60097,335,750.5,23.52,815,22.25,875,22.31,895,22.52,0.169,0.206,0.271,0.303
"2023-09-27 20:00:00",33,"Site 1",39.10236,-96.60097,335,750.1,23.43,815,22.37,875,22.31,895,22.5,0.169,0.206,0.27,0.302
"2023-09-27 21:00:00",34,"Site 1",39.10236,-96.60097,335,750,23.22,814,22.47,875,22.34,895,22.5,0.169,0.206,0.27,0.302
"2023-09-27 22:00:00",35,"Site 1",39.10236,-96.60097,335,749.7,22.97,814,22.54,874,22.35,894,22.5,0.169,0.206,0.27,0.302
"2023-09-27 23:00:00",36,"Site 1",39.10236,-96.60097,335,749.3,22.72,814,22.58,874,22.38,894,22.5,0.169,0.206,0.27,0.301
"2023-09-28 00:00:00",37,"Site 1",39.10236,-96.60097,335,749.1,22.46,814,22.59,874,22.41,894,22.5,0.169,0.206,0.269,0.301
"2023-09-28 01:00:00",38,"Site 1",39.10236,-96.60097,335,748.7,22.22,814,22.59,874,22.44,894,22.5,0.169,0.205,0.269,0.301
"2023-09-28 02:00:00",39,"Site 1",39.10236,-96.60097,335,748.3,21.98,813,22.57,874,22.46,894,22.5,0.168,0.205,0.269,0.3
"2023-09-28 03:00:00",40,"Site 1",39.10236,-96.60097,335,748.1,21.77,813,22.54,874,22.47,894,22.5,0.168,0.205,0.269,0.3
"2023-09-28 04:00:00",41,"Site 1",39.10236,-96.60097,335,747.8,21.56,813,22.5,873,22.47,893,22.5,0.168,0.205,0.268,0.3
"2023-09-28 05:00:00",42,"Site 1",39.10236,-96.60097,335,747.5,21.38,813,22.44,873,22.5,893,22.5,0.168,0.205,0.268,0.299
"2023-09-28 06:00:00",43,"Site 1",39.10236,-96.60097,335,747.1,21.21,812,22.37,873,22.5,893,22.5,0.168,0.204,0.268,0.299
"2023-09-28 07:00:00",44,"Site 1",39.10236,-96.60097,335,747.1,21.06,812,22.31,873,22.49,893,22.5,0.168,0.204,0.268,0.299
"2023-09-28 08:00:00",45,"Site 1",39.10236,-96.60097,335,746.8,20.92,812,22.25,873,22.48,893,22.51,0.168,0.204,0.267,0.299
"2023-09-28 09:00:00",46,"Site 1",39.10236,-96.60097,335,746.6,20.8,812,22.19,873,22.47,893,22.51,0.168,0.204,0.267,0.299
"2023-09-28 10:00:00",47,"Site 1",39.10236,-96.60097,335,746.3,20.79,811,22.12,"NAN",22.46,892,22.5,0.168,0.204,"NAN",0.298
"2023-09-28 11:00:00",48,"Site 1",39.10236,-96.60097,335,746.3,20.95,811,22.04,872,22.44,892,22.52,0.168,0.203,0.266,0.298
"2023-09-28 12:00:00",49,"Site 1",39.10236,-96.60097,335,746.1,21.26,811,21.99,872,22.42,892,22.5,0.167,0.203,0.266,0.298
"2023-09-28 13:00:00",50,"Site 1",39.10236,-96.60097,335,746.5,21.79,810,21.97,872,22.4,892,22.5,0.168,0.203,0.266,0.297
"2023-09-28 14:00:00",51,"Site 1",39.10236,-96.60097,335,746.8,22.5,810,21.98,872,22.37,892,22.5,0.168,0.203,0.266,0.297
"2023-09-28 15:00:00",52,"Site 1",39.10236,-96.60097,335,747.2,23.18,810,22.01,871,22.35,892,22.5,0.168,0.203,0.265,0.297
"2023-09-28 16:00:00",53,"Site 1",39.10236,-96.60097,335,747.5,23.71,810,22.1,871,22.33,891,22.49,0.168,0.203,0.265,0.296
"2023-09-28 17:00:00",54,"Site 1",39.10236,-96.60097,335,747.8,24.06,810,22.23,871,22.32,891,22.47,0.168,0.202,0.264,0.296
"2023-09-28 18:00:00",55,"Site 1",39.10236,-96.60097,335,748.1,24.29,810,22.37,871,22.33,891,22.47,0.168,0.202,0.264,0.296
"2023-09-28 19:00:00",56,"Site 1",39.10236,-96.60097,335,748.1,24.35,810,22.51,870,22.34,891,22.47,0.168,0.202,0.264,0.295
"2023-09-28 20:00:00",57,"Site 1",39.10236,-96.60097,335,748.1,24.3,810,22.66,870,22.35,891,22.47,0.168,0.202,0.264,0.295
"2023-09-28 21:00:00",58,"Site 1",39.10236,-96.60097,335,748.1,24.16,810,22.77,870,22.38,890,22.45,0.168,0.202,0.263,0.295
"2023-09-28 22:00:00",59,"Site 1",39.10236,-96.60097,335,747.9,23.95,810,22.86,870,22.42,890,22.45,0.168,0.202,0.263,0.295
"2023-09-28 23:00:00",60,"Site 1",39.10236,-96.60097,335,747.8,23.75,810,22.94,869,22.46,890,22.44,0.168,0.202,0.263,0.294
"2023-09-29 00:00:00",61,"Site 1",39.10236,-96.60097,335,747.6,23.58,810,22.99,869,22.49,890,22.47,0.168,0.202,0.263,0.294
"2023-09-29 01:00:00",62,"Site 1",39.10236,-96.60097,335,747.3,23.41,809,23.01,869,22.54,890,22.47,0.168,0.202,0.262,0.294
"2023-09-29 02:00:00",63,"Site 1",39.10236,-96.60097,335,747.4,23.22,809,23.03,869,22.57,890,22.47,0.168,0.202,0.262,0.293
"2023-09-29 03:00:00",64,"Site 1",39.10236,-96.60097,335,747,23.06,809,23.03,869,22.6,889,22.47,0.168,0.202,0.262,0.293
"2023-09-29 04:00:00",65,"Site 1",39.10236,-96.60097,335,746.9,22.92,809,23.01,869,22.65,889,22.5,0.168,0.202,0.262,0.293
"2023-09-29 05:00:00",66,"Site 1",39.10236,-96.60097,335,746.7,22.76,809,23,868,22.66,889,22.5,0.168,0.202,0.261,0.293
"2023-09-29 06:00:00",67,"Site 1",39.10236,-96.60097,335,746.8,22.64,809,22.97,868,22.67,889,22.51,0.168,0.202,0.261,0.292
"2023-09-29 07:00:00",68,"Site 1",39.10236,-96.60097,335,746.5,22.49,809,22.93,868,22.69,889,22.53,0.168,0.202,0.261,0.292
"2023-09-29 08:00:00",69,"Site 1",39.10236,-96.60097,335,746.3,22.35,808,22.9,868,22.69,889,22.53,0.168,0.201,0.261,0.292
"2023-09-29 09:00:00",70,"Site 1",39.10236,-96.60097,335,746.2,22.26,808,22.85,868,22.71,888,22.55,0.167,0.201,0.261,0.291
"2023-09-29 10:00:00",71,"Site 1",39.10236,-96.60097,335,746.3,22.28,808,22.8,868,22.72,888,22.56,0.168,0.201,0.26,0.291
"2023-09-29 11:00:00",72,"Site 1",39.10236,-96.60097,335,746.2,22.42,808,22.77,867,22.71,888,22.56,0.167,0.201,0.26,0.291
"2023-09-29 12:00:00",73,"Site 1",39.10236,-96.60097,335,746.2,22.69,808,22.74,867,22.69,888,22.56,0.168,0.201,0.26,0.291
"2023-09-29 13:00:00",74,"Site 1",39.10236,-96.60097,335,746.4,23.16,808,22.72,867,22.69,888,22.58,0.168,0.201,0.26,0.291
"2023-09-29 14:00:00",75,"Site 1",39.10236,-96.60097,335,746.9,23.77,808,22.74,867,22.69,888,22.57,0.168,0.201,0.259,0.29
"2023-09-29 15:00:00",76,"Site 1",39.10236,-96.60097,335,747.1,24.33,807,22.79,867,22.69,888,22.59,0.168,0.201,0.259,0.29
"2023-09-29 16:00:00",77,"Site 1",39.10236,-96.60097,335,747.5,24.77,807,22.87,866,22.69,887,22.58,0.168,0.201,0.259,0.29
"2023-09-29 17:00:00",78,"Site 1",39.10236,-96.60097,335,747.8,25.05,807,23,866,22.69,887,22.59,0.168,0.201,0.258,0.289
"2023-09-29 18:00:00",79,"Site 1",39.10236,-96.60097,335,748,25.2,807,23.13,866,22.7,887,22.59,0.168,0.201,0.258,0.289
"2023-09-29 19:00:00",80,"Site 1",39.10236,-96.60097,335,747.9,25.25,807,23.26,866,22.72,887,22.59,0.168,0.201,0.258,0.289
"2023-09-29 20:00:00",81,"Site 1",39.10236,-96.60097,335,748,25.19,807,23.38,866,22.74,886,22.59,0.168,0.201,0.258,0.288
"2023-09-29 21:00:00",82,"Site 1",39.10236,-96.60097,335,748,25.03,807,23.47,865,22.79,886,22.59,0.168,0.201,0.257,0.288
"2023-09-29 22:00:00",83,"Site 1",39.10236,-96.60097,335,747.9,24.85,807,23.56,865,22.82,886,22.63,0.168,0.201,0.257,0.288
"2023-09-29 23:00:00",84,"Site 1",39.10236,-96.60097,335,747.7,24.69,807,23.63,865,22.85,886,22.63,0.168,0.201,0.257,0.288
"2023-09-30 00:00:00",85,"Site 1",39.10236,-96.60097,335,747.6,24.52,808,23.67,865,22.9,886,22.63,0.168,0.201,0.257,0.287
"2023-09-30 01:00:00",86,"Site 1",39.10236,-96.60097,335,747.5,24.38,807,23.69,865,22.95,886,22.64,0.168,0.201,0.257,0.287
"2023-09-30 02:00:00",87,"Site 1",39.10236,-96.60097,335,747.4,24.24,807,23.71,865,22.98,885,22.66,0.168,0.201,0.257,0.287
"2023-09-30 03:00:00",88,"Site 1",39.10236,-96.60097,335,747.4,24.1,807,23.71,865,23.02,885,22.68,0.168,0.201,0.256,0.287
"2023-09-30 04:00:00",89,"Site 1",39.10236,-96.60097,335,747.2,23.96,807,23.7,865,23.03,885,22.69,0.168,0.201,0.256,0.286
"2023-09-30 05:00:00",90,"Site 1",39.10236,-96.60097,335,747.1,23.82,807,23.69,864,23.06,885,22.72,0.168,0.201,0.256,0.286
"2023-09-30 06:00:00",91,"Site 1",39.10236,-96.60097,335,747.1,23.7,807,23.67,864,23.09,885,22.72,0.168,0.201,0.256,0.286
"2023-09-30 07:00:00",92,"Site 1",39.10236,-96.60097,335,746.8,23.56,807,23.63,864,23.1,885,22.74,0.168,0.2,0.256,0.286
"2023-09-30 08:00:00",93,"Site 1",39.10236,-96.60097,335,746.9,23.45,807,23.59,864,23.13,885,22.75,0.168,0.2,0.256,0.285
"2023-09-30 09:00:00",94,"Site 1",39.10236,-96.60097,335,746.9,23.34,807,23.56,864,23.13,885,22.77,0.168,0.2,0.255,0.285
"2023-09-30 10:00:00",95,"Site 1",39.10236,-96.60097,335,746.7,23.32,807,23.53,864,23.16,884,22.78,0.168,0.2,0.255,0.285
"2023-09-30 11:00:00",96,"Site 1",39.10236,-96.60097,335,746.7,23.45,807,23.49,864,23.16,884,22.8,0.168,0.2,0.255,0.285
"2023-09-30 12:00:00",97,"Site 1",39.10236,-96.60097,335,746.8,23.7,806,23.47,863,23.16,884,22.81,0.168,0.2,0.255,0.284
"2023-09-30 13:00:00",98,"Site 1",39.10236,-96.60097,335,746.9,24.13,806,23.46,863,23.16,884,22.81,0.168,0.2,0.255,0.284
"2023-09-30 14:00:00",99,"Site 1",39.10236,-96.60097,335,747.4,24.69,806,23.47,863,23.15,884,22.83,0.168,0.2,0.254,0.284
"2023-09-30 15:00:00",100,"Site 1",39.10236,-96.60097,335,747.7,25.22,806,23.51,863,23.14,883,22.84,0.168,0.2,0.254,0.283
"2023-09-30 16:00:00",101,"Site 1",39.10236,-96.60097,335,748.2,25.62,806,23.59,863,23.15,883,22.84,0.168,0.2,0.254,0.283
"2023-09-30 17:00:00",102,"Site 1",39.10236,-96.60097,335,748.5,25.9,806,23.7,862,23.16,883,22.84,0.169,0.2,0.253,0.283
"2023-09-30 18:00:00",103,"Site 1",39.10236,-96.60097,335,748.6,26.03,806,23.82,862,23.16,883,22.84,0.169,0.2,0.253,0.283
"2023-09-30 19:00:00",104,"Site 1",39.10236,-96.60097,335,748.7,26.04,806,23.94,862,23.19,883,22.87,0.169,0.2,0.253,0.282
"2023-09-30 20:00:00",105,"Site 1",39.10236,-96.60097,335,748.7,25.94,806,24.05,862,23.22,882,22.87,0.169,0.2,0.253,0.282
"2023-09-30 21:00:00",106,"Site 1",39.10236,-96.60097,335,748.6,25.75,806,24.16,862,23.26,882,22.87,0.169,0.2,0.253,0.282
"2023-09-30 22:00:00",107,"Site 1",39.10236,-96.60097,335,748.4,25.55,806,24.22,862,23.28,882,22.88,0.168,0.2,0.253,0.281
"2023-09-30 23:00:00",108,"Site 1",39.10236,-96.60097,335,748.1,25.34,806,24.27,862,23.32,882,22.91,0.168,0.2,0.252,0.281
"2023-10-01 00:00:00",109,"Site 1",39.10236,-96.60097,335,748.1,25.16,806,24.29,861,23.37,882,22.92,0.168,0.2,0.252,0.281
"2023-10-01 01:00:00",110,"Site 1",39.10236,-96.60097,335,747.9,24.97,806,24.31,861,23.41,882,22.94,0.168,0.2,0.252,0.281
"2023-10-01 02:00:00",111,"Site 1",39.10236,-96.60097,335,747.7,24.78,806,24.31,861,23.44,881,22.95,0.168,0.2,0.252,0.28
"2023-10-01 03:00:00",112,"Site 1",39.10236,-96.60097,335,747.8,24.59,806,24.29,861,23.47,881,22.97,0.168,0.2,0.252,0.28
"2023-10-01 04:00:00",113,"Site 1",39.10236,-96.60097,335,747.6,24.42,806,24.27,861,23.5,881,22.99,0.168,0.2,0.252,0.28
"2023-10-01 05:00:00",114,"Site 1",39.10236,-96.60097,335,747.5,24.24,806,24.24,861,23.53,881,23,0.168,0.2,0.252,0.28
"2023-10-01 06:00:00",115,"Site 1",39.10236,-96.60097,335,747.3,24.06,806,24.2,861,23.53,881,23.03,0.168,0.2,0.252,0.279
"2023-10-01 07:00:00",116,"Site 1",39.10236,-96.60097,335,747.1,23.9,806,24.15,861,23.55,881,23.03,0.168,0.2,0.251,0.279
"2023-10-01 08:00:00",117,"Site 1",39.10236,-96.60097,335,747.1,23.75,806,24.1,861,23.56,880,23.06,0.168,0.2,0.251,0.279
"2023-10-01 09:00:00",118,"Site 1",39.10236,-96.60097,335,747,23.62,806,24.05,860,23.56,880,23.06,0.168,0.2,0.251,0.279
"2023-10-01 10:00:00",119,"Site 1",39.10236,-96.60097,335,746.7,23.56,806,23.99,860,23.56,880,23.08,0.168,0.199,0.251,0.278
"2023-10-01 11:00:00",120,"Site 1",39.10236,-96.60097,335,746.8,23.66,805,23.94,860,23.56,880,23.09,0.168,0.199,0.251,0.278
"2023-10-01 12:00:00",121,"Site 1",39.10236,-96.60097,335,746.7,23.85,805,23.89,860,23.56,880,23.09,0.168,0.199,0.25,0.278
"2023-10-01 13:00:00",122,"Site 1",39.10236,-96.60097,335,747,24.26,805,23.85,860,23.55,880,23.13,0.168,0.199,0.25,0.277
"2023-10-01 14:00:00",123,"Site 1",39.10236,-96.60097,335,747.1,24.81,805,23.84,860,23.53,879,23.13,0.168,0.199,0.25,0.277
"2023-10-01 15:00:00",124,"Site 1",39.10236,-96.60097,335,747.6,25.3,805,23.89,860,23.53,879,23.13,0.168,0.199,0.25,0.277
"2023-10-01 16:00:00",125,"Site 1",39.10236,-96.60097,335,747.8,25.68,805,23.94,859,23.53,879,23.15,0.168,0.199,0.25,0.276
"2023-10-01 17:00:00",126,"Site 1",39.10236,-96.60097,335,748.1,25.92,805,24.03,859,23.53,879,23.15,0.168,0.199,0.249,0.276
"2023-10-01 18:00:00",127,"Site 1",39.10236,-96.60097,335,748.2,26.02,805,24.12,859,23.53,878,23.16,0.168,0.199,0.249,0.276
"2023-10-01 19:00:00",128,"Site 1",39.10236,-96.60097,335,748.2,26.01,805,24.23,859,23.53,878,23.16,0.168,0.199,0.249,0.275
"2023-10-01 20:00:00",129,"Site 1",39.10236,-96.60097,335,748.1,25.88,805,24.32,859,23.56,878,23.16,0.168,0.199,0.249,0.275
"2023-10-01 21:00:00",130,"Site 1",39.10236,-96.60097,335,748.1,25.65,805,24.41,859,23.58,878,23.16,0.168,0.199,0.249,0.275
"2023-10-01 22:00:00",131,"Site 1",39.10236,-96.60097,335,748,25.41,805,24.46,859,23.6,878,23.17,0.168,0.199,0.249,0.274
"2023-10-01 23:00:00",132,"Site 1",39.10236,-96.60097,335,747.7,25.18,805,24.49,858,23.63,877,23.18,0.168,0.199,0.248,0.274
"2023-10-02 00:00:00",133,"Site 1",39.10236,-96.60097,335,747.6,24.97,805,24.5,858,23.67,877,23.19,0.168,0.199,0.248,0.274
"2023-10-02 01:00:00",134,"Site 1",39.10236,-96.60097,335,747.4,24.74,805,24.5,858,23.7,877,23.19,0.168,0.199,0.248,0.273
"2023-10-02 02:00:00",135,"Site 1",39.10236,-96.60097,335,747.3,24.51,805,24.47,858,23.72,877,23.22,0.168,0.199,0.248,0.273
"2023-10-02 03:00:00",136,"Site 1",39.10236,-96.60097,335,747.1,24.28,805,24.44,858,23.75,877,23.22,0.168,0.199,0.248,0.273
"2023-10-02 04:00:00",137,"Site 1",39.10236,-96.60097,335,746.8,24.06,805,24.39,858,23.75,876,23.24,0.168,0.199,0.248,0.273
"2023-10-02 05:00:00",138,"Site 1",39.10236,-96.60097,335,746.5,23.86,805,24.33,858,23.77,876,23.25,0.168,0.199,0.248,0.272
"2023-10-02 06:00:00",139,"Site 1",39.10236,-96.60097,335,746.5,23.67,805,24.27,858,23.78,876,23.25,0.168,0.199,0.248,0.272
"2023-10-02 07:00:00",140,"Site 1",39.10236,-96.60097,335,746.3,23.5,805,24.2,858,23.78,876,23.28,0.168,0.199,0.247,0.272
"2023-10-02 08:00:00",141,"Site 1",39.10236,-96.60097,335,746.2,23.33,805,24.12,858,23.77,876,23.28,0.168,0.199,0.247,0.272
"2023-10-02 09:00:00",142,"Site 1",39.10236,-96.60097,335,746,23.22,804,24.06,857,23.77,876,23.29,0.167,0.199,0.247,0.271
"2023-10-02 10:00:00",143,"Site 1",39.10236,-96.60097,335,745.9,23.2,804,23.99,857,23.75,875,23.3,0.167,0.199,0.247,0.271
"2023-10-02 11:00:00",144,"Site 1",39.10236,-96.60097,335,745.9,23.29,804,23.92,857,23.73,875,23.31,0.167,0.199,0.247,0.271
"2023-10-02 12:00:00",145,"Site 1",39.10236,-96.60097,335,745.8,23.51,804,23.85,857,23.72,875,23.31,0.167,0.198,0.247,0.271
"2023-10-02 13:00:00",146,"Site 1",39.10236,-96.60097,335,745.9,23.92,804,23.82,857,23.69,875,23.31,0.167,0.198,0.246,0.27
"2023-10-02 14:00:00",147,"Site 1",39.10236,-96.60097,335,746.2,24.46,804,23.81,857,23.68,875,23.31,0.168,0.198,0.246,0.27
"2023-10-02 15:00:00",148,"Site 1",39.10236,-96.60097,335,746.6,24.97,804,23.82,856,23.66,874,23.31,0.168,0.198,0.246,0.269
"2023-10-02 16:00:00",149,"Site 1",39.10236,-96.60097,335,746.9,25.34,804,23.89,856,23.65,874,23.31,0.168,0.198,0.246,0.269
"2023-10-02 17:00:00",150,"Site 1",39.10236,-96.60097,335,747.1,25.59,803,23.96,856,23.62,874,23.31,0.168,0.198,0.245,0.269
"2023-10-02 18:00:00",151,"Site 1",39.10236,-96.60097,335,747,25.71,804,24.06,856,23.62,873,23.31,0.168,0.198,0.245,0.268
"2023-10-02 19:00:00",152,"Site 1",39.10236,-96.60097,335,747,25.72,804,24.16,856,23.62,873,23.31,0.168,0.198,0.245,0.268
"2023-10-02 20:00:00",153,"Site 1",39.10236,-96.60097,335,747.2,25.59,804,24.25,855,23.63,873,23.31,0.168,0.198,0.245,0.268
"2023-10-02 21:00:00",154,"Site 1",39.10236,-96.60097,335,747,25.41,804,24.32,855,23.66,873,23.31,0.168,0.198,0.245,0.268
"2023-10-02 22:00:00",155,"Site 1",39.10236,-96.60097,335,746.7,25.18,804,24.38,855,23.68,873,23.31,0.168,0.198,0.245,0.267
"2023-10-02 23:00:00",156,"Site 1",39.10236,-96.60097,335,746.6,24.97,804,24.41,855,23.7,872,23.31,0.168,0.198,0.244,0.267
"2023-10-03 00:00:00",157,"Site 1",39.10236,-96.60097,335,746.4,24.75,804,24.41,855,23.72,872,23.31,0.168,0.198,0.244,0.267
"2023-10-03 01:00:00",158,"Site 1",39.10236,-96.60097,335,746.3,24.56,804,24.41,855,23.75,872,23.31,0.168,0.198,0.244,0.267
"2023-10-03 02:00:00",159,"Site 1",39.10236,-96.60097,335,746,24.34,804,24.39,855,23.76,872,23.32,0.167,0.198,0.244,0.266
"2023-10-03 03:00:00",160,"Site 1",39.10236,-96.60097,335,746.1,24.16,804,24.35,854,23.78,872,23.34,0.167,0.198,0.244,0.266
"2023-10-03 04:00:00",161,"Site 1",39.10236,-96.60097,335,745.8,23.99,804,24.31,854,23.79,872,23.34,0.167,0.198,0.243,0.266
"2023-10-03 05:00:00",162,"Site 1",39.10236,-96.60097,335,745.5,23.83,804,24.26,854,23.81,871,23.34,0.167,0.198,0.243,0.265
"2023-10-03 06:00:00",163,"Site 1",39.10236,-96.60097,335,745.4,23.7,804,24.21,854,23.81,871,23.38,0.167,0.198,0.243,0.265
"2023-10-03 07:00:00",164,"Site 1",39.10236,-96.60097,335,745.3,23.59,804,24.16,854,23.81,871,23.38,0.167,0.198,0.243,0.265
"2023-10-03 08:00:00",165,"Site 1",39.10236,-96.60097,335,745.1,23.5,804,24.09,854,23.81,871,23.38,0.167,0.198,0.243,0.265
"2023-10-03 09:00:00",166,"Site 1",39.10236,-96.60097,335,745,23.42,803,24.04,854,23.78,871,23.38,0.167,0.198,0.243,0.264
"2023-10-03 10:00:00",167,"Site 1",39.10236,-96.60097,335,745,23.38,803,23.98,854,23.78,871,23.39,0.167,0.198,0.243,0.264
"2023-10-03 11:00:00",168,"Site 1",39.10236,-96.60097,335,744.9,23.44,803,23.93,853,23.77,870,23.41,0.167,0.198,0.243,0.264
"2023-10-03 12:00:00",169,"Site 1",39.10236,-96.60097,335,745,23.56,803,23.89,853,23.75,870,23.41,0.167,0.198,0.242,0.264
"2023-10-03 13:00:00",170,"Site 1",39.10236,-96.60097,335,744.8,23.79,803,23.84,853,23.73,870,23.4,0.167,0.198,0.242,0.264
"2023-10-03 14:00:00",171,"Site 1",39.10236,-96.60097,335,744.9,24.03,803,23.84,853,23.72,870,23.41,0.167,0.198,0.242,0.263
"2023-10-03 15:00:00",172,"Site 1",39.10236,-96.60097,335,745.1,24.27,803,23.83,852,23.7,870,23.41,0.167,0.198,0.241,0.263
